de,plx,ra,vmag,absmag
21.9492707,2.06,150.70399581,5.68,27.24933586997298
20.82141842,1.86,65.59471274,5.91,27.25756458531906
48.28438262,3.6,11.18125882,4.48,27.261512465445865
-31.38245487,2.23,89.08726177,5.52,27.261524314837587
-35.28330688,3.82,89.38421613,4.36,27.270316910181776
0.39569203,2.49,35.48597927,5.29,27.270996705735694
-12.9619484,1.7,96.0857525,6.12,27.272244553486345
12.55107067,2.33,93.93735931,5.44,27.276779591340656
6.34973451,13.42,81.28278416,1.64,27.278762577220956
-41.10531507,1.3,87.98072408,6.71,27.279716720199055
49.46192856,1.42,4.22488512,6.52,27.281441637368317
-3.46315553,1.28,83.40717364,6.75,27.2860497998728
-26.9638516,1.81,110.22882941,6.0,27.28839280581802
13.65947301,1.18,92.69733686,6.93,27.28940976852932
50.6887655,4.55,25.9150637,4.01,27.300057303242703
6.08318783,-1.22,99.10787109,6.87,27.301799090034027
-36.32229977,2.77,123.49299197,5.09,27.30239898303634
-71.38930933,1.59,149.04066795,6.3,27.306985858059043
-19.52356224,1.74,117.52364147,6.11,27.312746386953794
57.14062522,2.02,48.94988581,5.79,27.316756788689904
-4.23923814,2.92,105.72824798,4.99,27.31691408517099
49.40109538,1.52,52.95433039,6.41,27.319217760030448
-46.97842667,1.69,121.33461827,6.18,27.31943342505776
66.78225128,1.88,356.65302168,5.95,27.32078905019139
-27.77582706,1.75,13.98137347,6.11,27.325190377069966
-35.90320668,1.72,123.99511855,6.15,27.32764236615138
-40.05952932,1.43,116.63932313,6.56,27.336680050607562
-46.97067315,1.65,128.3761528,6.25,27.33741968982421
55.36486781,1.62,35.96561124,6.29,27.337575041091817
-16.48442713,3.05,91.24638576,4.92,27.34149923915026
10.24010204,2.23,83.80516163,5.6,27.34152423854364
23.60445296,1.38,99.4686066,6.65,27.349395520027784
58.20814743,1.18,19.96557259,6.99,27.349409711308862
30.49306993,2.09,97.14203636,5.75,27.350731341482625
-51.1467146,1.91,148.45879641,5.95,27.355166607669446
-7.20036955,1.36,83.70001996,6.69,27.357694622071772
-44.75505925,2.27,146.62658773,5.58,27.36012919152171
13.41319516,2.17,102.60624923,5.68,27.362298574027047
5.62327036,1.21,119.68826315,6.95,27.363926729485605
-44.16043155,2.04,127.2815535,5.82,27.36815096829187
-48.72116448,3.07,104.0666214,4.94,27.37569188745842
53.89693161,5.46,9.24277921,3.69,27.37596328595518
-23.98546318,1.41,161.11716345,6.63,27.376095626467063
-17.08455798,2.1,102.59072133,5.77,27.381096356086296
37.56399059,1.42,106.07124717,6.62,27.381441542000886
-61.68536031,6.56,158.0061825,3.3,27.384519130286733
-42.88822205,1.85,117.91817864,6.05,27.38585886085214
-25.33279413,1.28,114.13259979,6.85,27.386049704505368
48.40937312,4.51,63.72440722,4.12,27.390882705198933
-35.89954225,3.33,123.37301019,4.78,27.392221327654347
49.35459528,2.45,9.79119583,5.45,27.395830273439238
35.46172039,1.99,53.16675711,5.91,27.40426523997618
-65.13724358,1.63,154.92517522,6.35,27.41093792043319
-61.82661289,1.96,163.6233225,5.95,27.41128020842111
-36.98924573,1.5,123.11405048,6.54,27.4204562572762
-8.66610717,1.32,80.57757056,6.82,27.42286991414169
-52.20093117,1.49,101.35855546,6.56,27.425931298885157
-9.1834416,2.32,117.54406881,5.6,27.42743976669729
-3.75482839,1.48,105.52805013,6.58,27.431308528812394
-13.35292144,1.74,117.37003744,6.23,27.432746272512876
21.14259299,7.82,84.41118447,2.97,27.43603384160449
-6.84438616,5.88,79.40166225,3.59,27.436886586849738
-48.922689,2.03,130.27218464,5.9,27.437480254436366
-67.95717248,4.94,109.20762844,3.97,27.43863479842478
54.76578948,1.33,115.44957092,6.82,27.439258446727358
-63.16457309,1.6,157.07617385,6.42,27.440600022066747
-54.36718432,2.23,118.12394382,5.7,27.44152414317621
-58.83773196,1.36,167.42147326,6.79,27.45769452670434
-23.08603328,2.3,111.74786303,5.65,27.458639230530732
-36.33840157,2.56,113.46270622,5.42,27.461199854401826
-20.55434589,2.67,121.82519225,5.33,27.462556292659023
52.01992467,2.38,6.06518443,5.58,27.462884813493837
-7.17397802,3.41,75.35977051,4.8,27.463772140417618
-20.13741922,1.28,113.55399386,6.93,27.466049628211422
-30.18632425,1.27,115.52778322,6.95,27.46901838160366
-0.26042123,1.39,114.73658871,6.76,27.475074207960933
-67.82349927,1.92,169.32925694,6.06,27.476506037874195
-44.12277919,2.87,122.39967933,5.2,27.489409206423545
-38.99197965,1.26,131.91817331,6.99,27.49185248044278
47.2418241,4.43,17.37550908,4.26,27.492018775902196
2.66573735,1.34,95.94819307,6.86,27.495524179590575
2.26226039,1.28,112.62118274,6.96,27.496049838019772
9.98835403,2.06,98.82331871,5.93,27.49933586997298
-6.27472737,5.06,93.71390194,3.99,27.510752569222795
-61.88405008,1.88,150.89224818,6.14,27.51078910741185
-46.64436989,2.23,122.99988027,5.77,27.511524314837587
62.38459628,1.62,47.22576189,6.47,27.51757486943044
17.7291527,2.57,86.85915586,5.47,27.519665350527397
-3.34118116,1.32,91.73441662,6.92,27.522869818774257
-45.55549346,1.8,138.81100525,6.25,27.526362468112794
-37.1472599,2.28,131.21638717,5.74,27.52967397896728
1.27333111,1.35,98.27577072,6.88,27.53166899542638
-10.59793918,3.33,90.46010757,4.92,27.532221194139943
63.74363288,1.31,357.6018449,6.95,27.536356192860367
47.35582163,2.02,358.88952016,6.01,27.536757055718713
59.98552691,1.87,153.78187716,6.18,27.539207866674346
57.3870088,1.29,35.75177868,6.99,27.54294825856948
-1.4118959,1.75,79.89701156,6.33,27.545190167261616
42.09256148,1.94,1.15248379,6.11,27.54900884732522
-6.57395768,2.08,84.65821979,5.96,27.550316633416042
-19.01228875,1.83,111.21201745,6.24,27.552255270812186
53.21394817,1.9,78.68447254,6.16,27.553767825042154
-6.95800046,1.31,114.46486601,6.97,27.55635617378688
-22.03746336,1.43,103.88705526,6.78,27.55668031763637
19.69061033,3.05,90.86400112,5.14,27.56149902934191
46.07227117,3.24,2.58017518,5.01,27.562725286373514
-6.70838162,1.85,82.83705135,6.23,27.56585868919076
62.1018361,1.45,61.53360278,6.76,27.566840311616033
-46.28272199,1.39,129.41650782,6.86,27.5750741125935
-30.21702088,1.56,110.9768212,6.61,27.575623045776773
-36.7339666,3.85,109.57667037,4.65,27.57730368917731
23.01855829,2.14,115.24384521,5.93,27.58206880163302
9.27611835,3.3,111.41207798,4.99,27.582569439196472
-73.2215089,3.38,157.75864399,4.94,27.584583632195255
24.10524193,8.87,56.87110065,2.85,27.5896179757993
-74.44569171,1.44,30.468016,6.8,27.591812737648468
0.3285168,5.04,39.87061789,4.08,27.592152589541232
61.07482982,2.16,15.9041982,5.92,27.592268918435686
5.55716475,1.59,105.48025897,6.59,27.59698581991207
32.69338941,2.31,93.08387494,5.78,27.59806005557405
-43.73370761,1.89,168.72555764,6.22,27.602308794737233
-43.19592394,7.71,99.44029869,3.17,27.605271977320744
-48.32501421,1.56,120.73216753,6.64,27.605622778747964
42.57854437,5.86,56.29851422,3.77,27.60948811052891
-9.77689783,1.45,112.69778697,6.81,27.61684002551374
-5.323971,2.5,106.02187558,5.63,27.619700157887966
28.12577889,1.54,90.02053195,6.69,27.627603607754754
33.24429633,1.62,93.50209075,6.59,27.63757523182668
44.27221537,1.73,41.87980947,6.45,27.64023034897541
3.54444809,3.39,80.7083388,4.99,27.640998329394243
-21.65922473,1.48,86.21112958,6.79,27.641308566959367
-32.14072755,2.07,123.54599673,6.07,27.64985182902119
-60.35393124,2.37,133.45278722,5.78,27.653741835095936
62.52860937,1.61,11.26000044,6.62,27.654129285147093
40.01021496,1.91,67.85040925,6.25,27.65516679840431
-3.352448,5.56,69.07975243,3.93,27.655374002358943
-2.8252412,1.94,85.15539545,6.22,27.659008504002465
-60.58708857,3.12,119.90644286,5.19,27.660772947733136
-32.20207858,2.82,110.88291983,5.41,27.66124533768116
48.19270068,4.66,54.12233383,4.32,27.66192968405489
-47.00336923,3.38,158.23700305,5.02,27.66458355590131
-2.17603329,1.45,102.96592783,6.86,27.666840216248602
-4.83834045,4.15,83.84650694,4.58,27.6702404572195
16.25708174,1.37,21.32962314,6.99,27.673602614616648
68.88829173,3.26,103.42600463,5.11,27.676088127568324
-49.60133441,1.45,128.09743552,6.87,27.67683996829328
13.06625701,1.76,147.75821994,6.45,27.677563136692918
-28.78768232,2.05,141.68714002,6.12,27.67876914043457
-43.50042396,2.91,119.2408718,5.36,27.67946514256632
-57.32158199,2.48,48.13808292,5.71,27.682258459066237
-52.40971351,2.37,101.47383863,5.81,27.683741568067127
-37.68124187,1.84,122.15686745,6.36,27.68408928807179
-36.59264813,3.4,109.20589876,5.03,27.687394855991656
26.52914511,1.38,90.8913595,6.99,27.689395195778516
63.67014686,7.38,28.59868107,3.35,27.69028174745
-52.92197259,6.59,130.07337168,3.6,27.694427027914838
-27.22295272,1.41,105.39003791,6.95,27.69609532129128
-19.72815612,2.07,121.17258828,6.12,27.699851542918896
65.17106561,1.58,22.44463773,6.71,27.703285532037206
-48.37632145,1.49,119.75306445,6.84,27.705931508693507
-58.06055982,2.52,152.943633,5.7,27.707002496823492
-8.50357425,2.43,71.02215847,5.78,27.708031637544178
33.96503899,3.53,55.59434812,4.97,27.708873299592753
23.46940924,1.45,94.83039901,6.91,27.716839930146307
-6.6800262,1.93,109.38198949,6.29,27.717786447989766
-29.35746436,4.85,14.65144118,4.3,27.72870884109245
-51.25528201,3.5,143.53667204,5.01,27.73034045069525
5.95856912,2.33,148.42886212,5.9,27.73677962948763
18.14750224,1.45,111.47553804,6.93,27.73683991107282
50.92095135,2.74,65.0479676,5.55,27.738753012474
-60.49584058,1.5,171.92952101,6.86,27.740456428937577
34.31221188,2.24,79.0756354,5.99,27.741239872130908
-23.3453398,1.98,142.45781856,6.26,27.743326201217116
32.38171073,1.75,359.7051469,6.53,27.74519045336391
19.74962409,2.32,88.73619396,5.92,27.747439938358667
0.52024371,2.06,81.44590528,6.18,27.74933586997298
-65.21178029,1.47,19.39579095,6.92,27.756586792445347
68.88851683,2.31,42.99478506,5.94,27.758059902986158
3.58167614,1.5,110.18201074,6.88,27.76045640986409
-15.26192754,1.66,161.90805587,6.67,27.770540472961954
-34.36732059,3.6,102.71812209,4.99,27.771512217490542
-46.9916532,3.36,123.40068034,5.14,27.771696185702858
-14.04344644,3.59,104.0276949,5.0,27.77547219103593
68.47405416,3.07,123.20328577,5.34,27.77569198282585
-49.0050932,3.4,143.43566625,5.12,27.777394531742388
-58.87119266,1.65,83.76145661,6.69,27.777419747044668
41.26485467,5.08,69.17264013,4.25,27.779318528850098
-33.05437199,3.89,125.34597645,4.83,27.77974798894993
42.65823773,2.26,359.26511635,6.01,27.78054241555175
15.18361593,9.79,3.30895828,2.83,27.78391337428273
-1.44405347,1.71,89.90728043,6.62,27.784980486088415
-41.55715503,1.93,99.21364301,6.36,27.787786619651143
65.65232717,4.07,49.99690314,4.74,27.787971908884334
5.43563754,3.12,60.93584928,5.32,27.790773062174054
-32.15928753,2.73,127.61924898,5.61,27.79081338396899
-32.39666811,1.46,48.12880398,6.97,27.79176412599893
13.85107261,2.38,93.78523916,5.91,27.79288473719989
2.93041943,2.76,357.99095935,5.59,27.794545555489478
6.3712509,1.81,100.13311612,6.51,27.798393034699856
-79.55944198,1.94,163.1194501,6.36,27.79900884732522
59.67341444,1.66,2.64438297,6.7,27.800540205933146
-48.87177402,2.16,120.12068883,6.13,27.802268956582658
47.71259359,5.89,62.16530527,3.96,27.810576462896453
-41.11406717,1.85,165.55766001,6.48,27.81585868919076
24.68684846,1.62,86.98389265,6.77,27.817575060165304
33.71935227,4.97,9.22016239,4.34,27.82178200462962
-36.34079527,2.2,123.49460507,6.11,27.822113584789534
14.13720956,3.01,158.04916002,5.43,27.822832299499993
4.70060964,1.79,99.70586402,6.56,27.824265051523728
17.05815445,2.92,83.05893591,5.5,27.826914314052825
-60.52646168,2.62,119.07772578,5.74,27.831506132950416
57.97764488,2.86,24.53151544,5.55,27.83183027680687
63.34506772,4.08,56.50971937,4.78,27.83330098470553
11.97312854,1.81,172.00864702,6.55,27.838392996552884
-58.89346136,2.07,163.33825968,6.26,27.83985188624165
-64.40249586,1.7,144.59135858,6.69,27.842244725147722
0.01196223,2.18,83.15820239,6.15,27.84228262998613
19.86785634,2.38,88.0975381,5.96,27.842884927934755
1.78926104,2.6,82.47822116,5.77,27.84486664121499
-42.46346345,1.92,132.03661085,6.43,27.846505923433277
-15.07126137,2.07,95.94226257,6.27,27.849851638286328
-24.1228468,2.78,49.89542972,5.63,27.85022407176181
-28.82789633,1.63,111.03333062,6.79,27.85093797765365
-35.9513478,4.66,142.31140615,4.51,27.85192974127535
10.58642145,2.21,88.55562596,6.13,27.85196152044667
-23.92834798,1.74,103.55436047,6.65,27.85274634880682
-10.04375765,1.76,112.14311596,6.63,27.8575634418687
61.07909352,1.57,24.77987375,6.88,27.85949844917206
21.10529949,1.6,118.55543385,6.84,27.860600098360692
-50.59039998,2.4,121.17669801,5.96,27.86105633308204
8.66945788,1.83,92.19596249,6.55,27.862255690428885
-49.94424627,3.72,128.68170313,5.01,27.86271494505032
49.0490066,1.53,6.59089239,6.94,27.86345717084494
10.22194941,1.56,146.36930063,6.9,27.8656230076298
0.29926632,3.43,96.80733207,5.19,27.866470699760423
-60.96384715,2.59,135.1906126,5.8,27.86649893926397
-44.03458558,2.58,89.65648606,5.81,27.8680984084666
-16.20142374,3.45,111.16745993,5.18,27.869095333780653
13.02551574,1.52,90.63884459,6.96,27.86921795076531
17.7554551,2.41,105.60634028,5.96,27.87008532844709
18.29750308,1.79,93.92233379,6.61,27.87426524225859
-22.33933352,1.72,109.5511658,6.7,27.877642080049085
-68.61713647,5.08,121.98266997,4.35,27.879318433482666
-0.04399115,3.93,67.96945612,4.91,27.881962636230355
-14.33830668,2.16,113.34244701,6.21,27.882268880288713
-5.64792024,1.84,84.06261308,6.56,27.884089097336926
14.09269603,1.61,96.42530737,6.85,27.88412930422058
-70.87793836,2.89,166.70803819,5.58,27.884489216386253
-14.84617833,2.75,118.07868058,5.69,27.886663526450732
16.51869028,2.33,119.63114807,6.05,27.88677972485506
-58.96693014,7.79,137.74210535,3.43,27.887687344514383
-54.98344225,1.56,145.23360545,6.93,27.89562274060099
6.29261994,1.65,5.02110167,6.81,27.89741963260375
-36.16476782,3.8,170.8029263,5.0,27.898917955892806
-37.57941274,2.41,114.99163231,5.99,27.90008506141828
-42.81510761,6.14,89.78662719,3.96,27.900841846669472
-53.85526528,1.97,159.3171827,6.43,27.902330990793022
4.4395208,1.65,113.74793381,6.82,27.907419861485586
15.90423807,2.31,72.43366482,6.09,27.90805999835359
-43.09524646,2.06,117.83476239,6.34,27.90933619422225
65.75405933,1.82,87.75458337,6.61,27.910357136140547
-49.61307949,4.53,118.26517655,4.63,27.910491225125423
-39.06413261,2.09,127.85291267,6.31,27.910731284262166
34.98384695,1.7,148.40425283,6.76,27.9122448968091
-45.30790977,3.94,132.44853466,4.94,27.917481197939647
-44.59992036,1.87,120.46357879,6.56,27.919207981115264
-22.90578603,2.07,108.45161454,6.34,27.919851809947705
-58.22476298,3.39,128.81491578,5.27,27.920998539202593
-57.25631096,2.55,159.51109079,5.89,27.922700728135084
-51.2118286,1.74,136.81122148,6.72,27.92274604363104
-14.44361943,1.76,114.17190034,6.7,27.927563136692918
-5.93838575,2.4,84.36398372,6.03,27.931056504743417
66.0769697,1.55,21.90717318,6.98,27.931658443262535
47.41971636,2.13,19.54225774,6.29,27.931898095817814
33.09423881,7.74,169.61981385,3.49,27.933704748766004
34.39182774,2.53,81.70334709,5.92,27.935602657703
41.07895474,4.8,12.45345723,4.53,27.936206483018083
-22.85043997,1.86,110.22122933,6.59,27.93756489049484
-15.38251153,1.57,113.84816934,6.96,27.939498372878116
-51.55558474,1.77,135.15833554,6.7,27.939866117797102
-6.7089502,3.55,91.05626466,5.19,27.941141793389807
-3.25462465,6.13,71.37558764,4.01,27.947302642048534
-37.77534788,2.25,101.55064809,6.19,27.950912647873782
-30.06337656,9.7,95.07827982,3.02,27.95385860958162
-36.56375352,1.64,93.12150074,6.88,27.95421933587086
-53.89147401,1.56,156.56519454,6.99,27.955622683380533
-48.22551417,1.59,130.22251741,6.95,27.956985476589317
24.16849121,1.76,106.82050534,6.73,27.957563346501267
-54.97421495,2.29,153.81938623,6.16,27.95917722303384
-69.20979312,2.11,161.70037254,6.34,27.96141232121883
-49.23735993,2.0,122.58571945,6.46,27.96515001657545
35.39951013,3.19,9.33844167,5.45,27.968953263569787
-53.36411581,2.26,150.419689,6.2,27.97054199593505
38.45225024,4.81,136.63245022,4.56,27.970725298861694
-47.9372165,3.54,122.4298316,5.23,27.975016305864024
20.58373456,1.76,81.2932334,6.75,27.97756332742778
38.73504956,1.81,38.53457865,6.69,27.97839286303848
-10.78591706,1.81,104.49585865,6.7,27.988392615083157
-23.17794265,1.73,70.5925631,6.8,27.990230730445138
-45.73276023,3.81,147.48817288,5.09,27.99462499841074
10.62509155,1.71,105.24427607,6.83,27.994980524235388
50.93771066,3.91,49.05085271,5.04,28.000883796555154
29.04849835,5.09,50.08485949,4.47,28.00358876701445
14.20881425,5.14,92.98498656,4.45,28.004815347878537
47.15665934,7.71,135.90649494,3.57,28.005271834269596
2.28972523,1.86,155.25837849,6.66,28.00756458531906
56.53740928,14.27,10.12661349,2.24,28.0121199447833
-70.03792169,8.81,153.43449551,3.29,28.014879607364254
67.57192306,3.76,102.7378672,5.14,28.015939085674
12.65486252,3.1,126.68312445,5.56,28.01680834521845
37.09412821,1.65,43.0470696,6.93,28.017419518162832
-39.65567374,4.34,107.21281817,4.83,28.017448647664352
44.85577508,2.09,53.1624038,6.42,28.02073141777657
-38.86282206,5.09,118.16105542,4.49,28.023588747940963
5.41997005,2.96,91.24244795,5.67,28.026458659646828
-17.57804019,2.42,2.13953227,6.11,28.029077031965045
-43.33292904,1.78,19.68400376,6.78,28.032100186572386
35.3750284,1.78,82.4277106,6.78,28.032100186572386
57.8167019,1.79,15.44081197,6.77,28.0342650896707
-62.31701587,6.53,137.81986611,3.96,28.03456601432482
55.14740479,3.17,27.99711412,5.53,28.035296573227498
20.22702318,1.68,4.46346784,6.91,28.036546188374096
16.53418318,4.36,85.32381426,4.84,28.03743266547669
57.46036262,2.49,63.75749346,6.06,28.040996686662208
-67.05089926,2.4,139.46527559,6.14,28.041056161420663
0.4953354,2.82,100.27268782,5.79,28.041245452122077
-51.2281564,2.39,145.86501179,6.15,28.041989695511326
-32.17272393,3.01,91.08448552,5.65,28.0428325665288
46.83257654,2.47,356.88770252,6.08,28.043484715244656
29.07711221,2.89,47.40303182,5.74,28.044489063798363
-5.38768076,-1.85,83.82166016,6.71,28.045858708264248
-3.02209283,1.65,97.61174071,6.96,28.04741972797118
-46.58392947,2.85,137.88912076,5.78,28.054224437264722
-31.45622952,2.85,112.27050532,5.78,28.054224437264722
-34.93854086,1.92,118.30677306,6.64,28.05650596158025
-59.94988767,1.87,166.52430904,6.7,28.05920784760086
55.35302921,2.1,98.63665152,6.45,28.06109618442492
8.51974047,1.89,353.86176596,6.68,28.062308832884206
-36.74274935,3.9,109.65913632,5.11,28.065323221802
51.88734396,2.84,111.23782838,5.8,28.06659182542011
61.28994463,1.76,44.94738166,6.84,28.06756348001567
-25.41416976,3.13,104.64959747,5.59,28.06772191978417
12.59425915,2.58,105.96501258,6.01,28.068098694568896
-17.77910445,2.51,32.19028203,6.07,28.068368770902573
14.20852972,3.19,115.51341314,5.55,28.068953645039514
16.13044684,4.21,93.01365054,4.95,28.071410308170854
-34.07404941,12.16,84.91224975,2.65,28.07466794282048
-16.35368059,2.75,164.87897514,5.88,28.07666358367119
-1.78556423,1.69,87.1708697,6.94,28.079433653939596
56.25473254,1.77,124.74566219,6.84,28.079866461119856
-26.8038924,7.18,114.70783872,3.8,28.08062212164188
-30.33980156,2.25,108.48891963,6.32,28.0809127623147
-39.25887079,2.55,137.92061284,6.05,28.08270105238435
-54.51554272,2.47,120.34603423,6.12,28.083484677097683
-41.58689247,1.9,148.85880823,6.69,28.083768034850504
-17.77481377,1.84,79.34292771,6.76,28.08408938343922
59.25293915,1.85,109.97017445,6.75,28.085858670117275
-60.25893744,1.68,72.19594306,6.96,28.08654637910896
-38.26067563,2.92,114.94951052,5.76,28.08691454293466
-0.41649397,3.03,80.38268211,5.68,28.087212950418078
-52.98240062,8.43,119.19475729,3.46,28.089137989906263
-19.96699189,3.28,94.55721559,5.51,28.089369428565483
63.20404897,2.17,2.13694986,6.41,28.092298593100534
10.33150851,3.99,355.84315202,5.09,28.094864636266223
-32.0460249,1.8,110.64856824,6.82,28.09636263977417
-2.80358713,2.59,103.74550117,6.03,28.096498958337456
-21.60289593,2.33,104.91356967,6.26,28.096779763002033
35.15927999,2.04,86.98467213,6.55,28.098150987365358
58.6277587,2.24,25.57369215,6.35,28.101240005645312
85.18211809,2.44,90.33404742,6.17,28.1069492589998
-24.95572192,1.81,109.80319902,6.82,28.108392977479397
23.1829598,1.73,119.92757447,6.92,28.11023061600422
-27.16439185,2.24,104.53147991,6.36,28.11124023452715
3.48687164,4.29,356.59807048,4.95,28.112286250930495
31.92061792,2.38,85.17520877,6.23,28.11288490886127
-19.18870791,1.9,94.43429638,6.72,28.113767767821695
-1.65857625,1.79,15.16833516,6.85,28.114265013376755
-48.2869573,2.34,140.85573902,6.27,28.11607918842089
-38.2860638,2.33,125.82055829,6.28,28.116779743928547
35.0809084,3.36,59.11953366,5.49,28.121696090335426
57.6320788,1.79,19.35953945,6.86,28.12426524225859
-25.0839211,1.79,105.92881287,6.86,28.12426524225859
7.92111903,1.99,97.50955908,6.63,28.12426550700499
12.6808708,3.17,130.8013968,5.62,28.12529624897823
80.82421018,3.48,66.76206107,5.42,28.127896307990845
24.1060264,3.42,61.09030699,5.46,28.130130616932718
-20.36317828,2.25,122.18159545,6.37,28.130912476212405
-30.80133476,1.74,125.87798563,6.93,28.132746081778013
-43.4513161,1.79,99.33323752,6.87,28.13426499430327
12.49037571,8.81,60.17008591,3.41,28.134879731341915
35.62083048,16.36,17.43248991,2.07,28.13891651094491
10.24569021,1.77,111.10241119,6.9,28.139866403899397
-1.80271215,1.73,46.80345232,6.95,28.14023034897541
45.68194432,3.14,56.49685459,5.66,28.144648160394002
-41.67890969,1.91,128.51807049,6.74,28.145166569522473
-25.21564581,3.17,105.27478853,5.64,28.145296229904744
27.89742666,3.02,108.98823076,5.75,28.150034701143237
63.06723206,3.5,82.54254026,5.43,28.15034005015204
48.26525502,2.35,40.75771535,6.3,28.1553394140635
73.76393288,2.45,76.05319837,6.21,28.155830502321074
-9.57376953,2.59,150.920793,6.09,28.156498901116997
-37.25292114,4.28,91.88180046,5.0,28.157218951563564
-53.55526247,1.72,113.19232051,6.98,28.157642289857435
-59.54159838,2.05,122.37730302,6.6,28.158769159508058
22.50682376,9.34,93.71956952,3.31,28.16173435942867
29.00727061,1.98,34.48881558,6.68,28.163325800673903
-31.76271002,1.9,159.3035887,6.77,28.16376795855656
-38.18971247,1.85,146.89519467,6.83,28.16585859382333
41.34569723,1.76,358.25029651,6.94,28.16756338464824
53.81511065,1.76,8.04742586,6.94,28.16756338464824
18.25328848,2.43,30.92755689,6.24,28.168031198853992
-31.7901956,2.3,103.97824254,6.36,28.168639268677705
-48.69409289,1.87,141.7455982,6.81,28.169207981115264
-37.06194983,1.96,61.90596605,6.71,28.171280437302947
-51.2654494,3.6,101.7195573,5.39,28.171512312857974
27.60757659,3.35,50.54954371,5.55,28.17522416416667
64.19616859,3.32,1.61052855,5.57,28.17569054658388
-5.897194,2.07,110.39430165,6.6,28.179851561992383
3.22373927,1.95,26.14985337,6.73,28.180173129096858
-23.31040264,4.15,119.77384363,5.09,28.180240686101335
25.39282019,2.9,120.23275932,5.87,28.181989946538305
36.19996736,2.18,81.18667054,6.49,28.182282305736862
-59.2624197,2.17,159.68914323,6.5,28.182298745688424
-11.17359662,2.02,91.71621808,6.66,28.186756674248986
-32.72226518,1.93,104.75176078,6.76,28.187786715018575
37.17802208,2.04,97.88159574,6.64,28.18815066311609
-12.94128833,5.83,78.30785422,4.36,28.18834287892988
20.2121672,6.49,97.24079361,4.13,28.191223521895235
-32.54310029,2.11,21.74208376,6.57,28.191412340292317
-47.70382692,6.17,36.74627081,4.24,28.19142561817049
-60.20737695,2.39,119.9170508,6.3,28.191989790878758
29.21523028,2.77,84.8263042,5.98,28.192398849521936
-58.67503584,2.66,166.62208089,6.07,28.19440842496563
42.36714821,2.45,0.43268925,6.25,28.1958304641741
38.39439532,1.8,166.45170189,6.92,28.19636254440674
-16.83000376,1.76,65.1722137,6.97,28.19756311761943
-35.50172774,2.3,145.67236047,6.39,28.198639001648896
-47.21643402,2.16,117.80823867,6.53,28.20226905195009
64.33244427,2.55,44.1027313,6.17,28.202700937943433
-44.87540774,2.32,87.39220514,6.38,28.20743997650564
40.1015746,1.77,78.06236218,6.97,28.209866098723616
53.49819318,2.4,16.78933996,6.31,28.211056237714608
49.56027687,2.1,40.08721311,6.6,28.21109627979235
-59.71643858,2.24,106.81784892,6.46,28.211240139159717
-42.36561926,2.39,103.61118619,6.32,28.21198977180527
49.9245461,2.9,89.84076564,5.9,28.211990156346655
54.48754946,4.41,30.57530917,4.99,28.212192643372717
-33.42498514,1.89,85.810485,6.83,28.212308928251637
-62.74513696,3.4,147.73165865,5.56,28.217394588962847
0.51456989,2.03,77.92227538,6.68,28.217479987407557
4.94285712,1.97,97.98133765,6.75,28.2223311624544
-48.49741254,2.38,121.67338693,6.34,28.222885042375673
36.39843526,1.9,80.96359158,6.83,28.2237679013361
-27.7695891,2.89,97.69288857,5.92,28.224489368974144
47.90197432,3.19,90.24399472,5.71,28.228953492451623
-31.93839587,4.45,55.56207975,4.99,28.23179973299847
-34.11172588,4.29,104.60460729,5.07,28.232286613326735
-57.67712611,1.9,158.76935457,6.84,28.233768130217936
47.77504347,2.36,106.28745032,6.37,28.234559803977675
-51.4745378,2.45,113.66493572,6.29,28.23583042602713
21.93698219,4.69,81.9086835,4.88,28.235864354555737
-60.05146778,2.01,117.47821011,6.72,28.235980067099256
-7.16871797,1.8,100.34343599,6.96,28.236362506259766
39.0433344,1.92,32.72364037,6.82,28.23650626675603
-8.23135939,4.05,68.54850732,5.2,28.23727502765765
-21.80329432,-1.84,107.83724594,6.92,28.24408923085133
8.5871691,2.92,101.63507823,5.92,28.24691439034677
67.41138225,2.88,161.26676102,5.95,28.24696233442325
0.99832711,3.85,69.30698431,5.32,28.247303765471255
40.48372394,5.2,63.72212566,4.67,28.250016714860564
58.53217392,2.13,1.2290269,6.61,28.25189826747919
25.70458883,2.81,31.70509566,6.01,28.253531784266485
9.40016921,1.84,125.12172088,6.93,28.254088982896008
-31.87479845,2.36,53.63990978,6.39,28.25455978490419
-7.82291023,3.96,94.92833719,5.27,28.258475931526867
32.53277052,2.06,63.24353115,6.69,28.259336098854817
-57.54143764,6.08,139.05042678,4.34,28.25951802173889
-73.74136684,3.12,83.68659342,5.79,28.260772852365704
-22.88014849,6.49,119.21482616,4.2,28.261223216719454
-4.06470929,2.18,88.64456212,6.57,28.262282706280075
-19.00926985,4.62,148.71765461,4.94,28.263209881259066
48.60579165,1.98,171.14378075,6.78,28.26332618214363
-53.62249221,5.9,102.46381712,4.41,28.264259940759253
28.19664431,2.31,100.33707287,6.45,28.268059655030836
34.3591292,3.15,57.97381828,5.78,28.271553044567426
14.88922749,2.19,96.81573961,6.57,28.27222080269749
-54.32194382,1.97,156.16520036,6.8,28.272331353189262
2.02471682,2.89,87.62510583,5.97,28.27448908287185
-60.82448838,3.17,119.71065387,5.77,28.275296344345662
-34.31202171,3.1,91.76528547,5.82,28.276808574100286
